"Time (s) Run #8","Angle (rad) Run #8","Angular Velocity (rad/s) Run #8","Angular Acceleration (rad/s²) Run #8","State Run #8"
36.400,-2.932,-3.462,-12.896,
36.450,-3.120,-4.145,-13.720,
36.500,-3.342,-4.872,-13.284,
36.550,-3.608,-5.556,-10.520,
36.600,-3.905,-6.036,-4.751,
36.650,-4.224,-6.138,3.975,
36.700,-4.538,-5.716,14.593,
36.750,-4.817,-4.683,25.065,
36.800,-5.027,-3.113,33.064,
36.850,-5.140,-1.222,36.943,
36.900,-5.149,0.742,36.264,
36.950,-5.061,2.545,31.464,
37.000,-4.883,4.000,23.465,
37.050,-4.643,4.960,13.575,
37.100,-4.368,5.367,3.345,
37.150,-4.088,5.251,-5.672,
37.200,-3.827,4.712,-12.411,
37.250,-3.608,3.912,-16.581,
37.300,-3.434,2.982,-18.714,
37.350,-3.307,2.007,-19.586,
37.400,-3.233,1.004,-19.635,
37.450,-3.207,0.015,-18.956,
37.500,-3.233,-0.916,-17.696,
37.550,-3.303,-1.760,-16.290,
37.600,-3.412,-2.531,-14.981,
37.650,-3.556,-3.258,-13.332,
37.700,-3.739,-3.912,-10.423,
37.750,-3.953,-4.378,-5.624,
37.800,-4.189,-4.538,1.018,
37.850,-4.420,-4.320,8.872,
37.900,-4.634,-3.665,16.823,
37.950,-4.804,-2.589,23.320,
38.000,-4.904,-1.222,26.859,
38.050,-4.926,0.233,26.859,
38.100,-4.878,1.571,23.756,
38.150,-4.760,2.676,18.374,
38.200,-4.599,3.462,11.539,
38.250,-4.403,3.854,4.072,
38.300,-4.198,3.854,-3.006,
38.350,-4.006,3.505,-8.824,
38.400,-3.840,2.909,-13.041,
38.450,-3.709,2.153,-15.659,
38.500,-3.622,1.294,-16.823,
38.550,-3.578,0.422,-16.726,
38.600,-3.582,-0.407,-15.756,
38.650,-3.622,-1.164,-14.350,
38.700,-3.700,-1.847,-12.557,
38.750,-3.809,-2.443,-10.084,
38.800,-3.949,-2.894,-6.642,
38.850,-4.106,-3.142,-2.230,
38.900,-4.272,-3.142,2.909,
38.950,-4.429,-2.865,8.387,
39.000,-4.568,-2.298,13.478,
39.050,-4.669,-1.469,17.114,
39.100,-4.721,-0.495,18.423,
39.150,-4.717,0.465,17.308,
39.200,-4.669,1.294,14.447,
39.250,-4.581,1.934,10.569,
39.300,-4.468,2.371,6.109,
39.350,-4.337,2.560,1.357,
39.400,-4.202,2.502,-3.297,
39.450,-4.080,2.211,-7.369,
39.500,-3.975,1.731,-10.423,
39.550,-3.901,1.120,-12.120,
39.600,-3.862,0.465,-12.411,
39.650,-3.857,-0.160,-11.587,
39.700,-3.879,-0.713,-10.084,
39.750,-3.931,-1.178,-8.193,
39.800,-4.001,-1.542,-6.012,
39.850,-4.088,-1.789,-3.491,
39.900,-4.184,-1.905,-0.582,
39.950,-4.285,-1.862,2.570,
40.000,-4.376,-1.644,5.624,
40.050,-4.455,-1.280,8.145,
40.100,-4.507,-0.800,9.793,
40.150,-4.538,-0.262,10.375,
40.200,-4.533,0.276,9.793,
40.250,-4.507,0.756,8.193,
40.300,-4.455,1.120,5.818,
40.350,-4.390,1.353,3.006,
40.400,-4.315,1.425,0.145,
40.450,-4.241,1.353,-2.424,
40.500,-4.176,1.164,-4.460,
40.550,-4.123,0.887,-5.915,
40.600,-4.084,0.553,-6.690,
40.650,-4.067,0.189,-6.690,
40.700,-4.067,-0.145,-6.012,
40.750,-4.084,-0.422,-4.945,
40.800,-4.110,-0.640,-3.733,
40.850,-4.150,-0.800,-2.376,
40.900,-4.193,-0.887,-0.824,
40.950,-4.241,-0.887,0.824,
41.000,-4.285,-0.800,2.327,
41.050,-4.324,-0.640,3.442,
41.100,-4.350,-0.436,4.072,
41.150,-4.368,-0.218,4.218,
41.200,-4.372,0.000,3.927,
41.250,-4.368,0.189,3.248,
41.300,-4.350,0.335,2.279,
41.350,-4.333,0.422,1.212,
41.400,-4.307,0.451,0.194,
41.450,-4.285,0.436,-0.679,
41.500,-4.263,0.378,-1.406,
41.550,-4.246,0.291,-1.891,
41.600,-4.232,0.175,-2.036,
41.650,-4.228,0.073,-1.842,
41.700,-4.228,-0.015,-1.406,
41.750,-4.228,-0.073,-0.921,
41.800,-4.237,-0.102,-0.485,
41.850,-4.241,-0.116,-0.145,
41.900,-4.246,-0.116,0.145,
41.950,-4.254,-0.102,0.388,
42.000,-4.259,-0.073,0.485,
42.050,-4.259,-0.044,0.485,
42.100,-4.263,-0.029,2.860,
42.150,-4.263,0.000,13.429,
42.200,-4.263,0.742,36.603,
42.250,-4.259,3.214,65.353,
42.300,-4.045,7.738,81.497,
42.350,-3.517,12.610,72.819,
42.400,-2.683,15.795,46.251,
42.450,-1.837,17.002,19.538,
42.500,-0.986,17.221,0.145,
42.550,-0.113,17.046,-18.132,
42.600,0.759,15.795,-41.694,
42.650,1.532,12.988,-67.922,
42.700,2.107,8.770,-89.109,
42.750,2.435,3.694,-100.502,
42.800,2.487,-1.644,-100.987,
42.850,2.260,-6.749,-90.951,
42.900,1.789,-11.083,-71.462,
42.950,1.108,-14.152,-45.669,
43.000,0.314,-15.679,-19.926,
43.050,-0.511,-15.853,-1.648,
43.100,-1.296,-15.359,4.994,
43.150,-2.038,-14.966,2.473,
43.200,-2.766,-15.068,-1.115,
43.250,-3.530,-15.403,2.909,
43.300,-4.324,-15.257,18.277,
43.350,-5.101,-13.904,41.936,
43.400,-5.773,-11.083,66.565,
43.450,-6.253,-6.996,85.085,
43.500,-6.497,-2.196,93.763,
43.550,-6.475,2.734,91.872,
43.600,-6.209,7.316,80.140,
43.650,-5.720,11.054,60.117,
43.700,-5.057,13.526,35.488,
43.750,-4.311,14.559,12.460,
43.800,-3.560,14.457,-2.763,
43.850,-2.849,13.861,-7.466,
43.900,-2.182,13.395,-4.218,
43.950,-1.532,13.381,0.485,
44.000,-0.860,13.672,-0.436,
44.050,-0.157,13.730,-11.102,
44.100,0.545,12.915,-30.640,
44.150,1.182,10.806,-53.766,
44.200,1.676,7.403,-73.595,
44.250,1.955,3.113,-84.842,
44.300,1.994,-1.469,-85.376,
44.350,1.798,-5.774,-75.631,
44.400,1.392,-9.323,-57.693,
44.450,0.825,-11.723,-35.294,
44.500,0.170,-12.828,-13.817,
44.550,-0.497,-12.857,1.406,
44.600,-1.134,-12.334,7.660,
44.650,-1.728,-11.796,5.963,
44.700,-2.299,-11.592,0.339,
44.750,-2.871,-11.810,-3.879,
44.800,-3.469,-12.217,-1.891,
44.850,-4.102,-12.334,8.678,
44.900,-4.734,-11.636,26.519,
44.950,-5.306,-9.788,47.221,
45.000,-5.755,-6.807,65.207,
45.050,-6.017,-2.996,75.873,
45.100,-6.065,1.134,76.940,
45.150,-5.895,5.032,68.456,
45.200,-5.537,8.247,52.360,
45.250,-5.035,10.428,31.998,
45.300,-4.451,11.446,11.878,
45.350,-3.853,11.432,-3.297,
45.400,-3.286,10.806,-10.714,
45.450,-2.771,10.079,-10.569,
45.500,-2.291,9.585,-5.527,
45.550,-1.824,9.483,0.970,
45.600,-1.357,9.745,5.575,
45.650,-0.860,10.210,5.188,
45.700,-0.332,10.530,-2.230,
45.750,0.214,10.254,-16.484,
45.800,0.729,9.032,-34.567,
45.850,1.156,6.763,-51.778,
45.900,1.436,3.651,-63.511,
45.950,1.536,0.102,-66.953,
46.000,1.444,-3.360,-61.620,
46.050,1.178,-6.312,-49.015,
46.100,0.785,-8.421,-31.998,
46.150,0.301,-9.541,-14.108,
46.200,-0.205,-9.730,0.921,
46.250,-0.694,-9.236,10.423,
46.300,-1.139,-8.450,13.672,
46.350,-1.536,-7.694,11.732,
46.400,-1.898,-7.170,6.545,
46.450,-2.243,-6.996,1.776E-14,
46.500,-2.583,-7.185,-6.060,
46.550,-2.950,-7.679,-9.745,
46.600,-3.347,-8.305,-9.308,
46.650,-3.783,-8.799,-3.588,
46.700,-4.241,-8.858,7.369,
46.750,-4.695,-8.203,21.962,
46.800,-5.092,-6.690,37.185,
46.850,-5.393,-4.378,49.403,
46.900,-5.550,-1.527,55.608,
46.950,-5.550,1.454,54.445,
47.000,-5.393,4.160,46.445,
47.050,-5.114,6.269,33.501,
47.100,-4.739,7.592,18.277,
47.150,-4.324,8.072,3.733,
47.200,-3.905,7.839,-7.612,
47.250,-3.526,7.141,-14.447,
47.300,-3.185,6.240,-17.065,
47.350,-2.902,5.338,-16.581,
47.400,-2.657,4.523,-14.157,
47.450,-2.452,3.883,-10.617,
47.500,-2.278,3.447,-6.690,
47.550,-2.116,3.229,-3.006,
47.600,-1.959,3.171,0.339,
47.650,-1.802,3.258,3.685,
47.700,-1.641,3.520,7.127,
47.750,-1.457,3.985,10.133,
47.800,-1.248,4.581,11.926,
47.850,-0.999,5.236,11.878,
47.900,-0.724,5.847,9.502,
47.950,-0.410,6.283,4.315,
48.000,-0.083,6.385,-3.685,
48.050,0.244,5.992,-13.769,
48.100,0.537,5.032,-24.386,
48.150,0.768,3.505,-33.307,
48.200,0.903,1.556,-38.300,
48.250,0.929,-0.524,-38.155,
48.300,0.842,-2.429,-33.258,
48.350,0.672,-3.956,-25.065,
48.400,0.432,-4.989,-15.126,
48.450,0.153,-5.483,-4.945,
48.500,-0.135,-5.440,4.024,
48.550,-0.406,-4.989,10.811,
48.600,-0.641,-4.276,15.223,
48.650,-0.838,-3.403,17.647,
48.700,-0.986,-2.458,18.520,
48.750,-1.082,-1.513,18.277,
48.800,-1.134,-0.611,17.453,
48.850,-1.143,0.233,16.532,
48.900,-1.108,1.033,15.756,
48.950,-1.038,1.804,15.078,
49.000,-0.929,2.545,14.205,
49.050,-0.781,3.243,12.751,
49.100,-0.602,3.854,10.230,
49.150,-0.393,4.320,6.206,
49.200,-0.161,4.538,0.533,
49.250,0.074,4.422,-6.448,
49.300,0.292,3.912,-13.914,
49.350,0.480,3.011,-20.653,
49.400,0.607,1.774,-25.259,
49.450,0.663,0.364,-26.665,
49.500,0.641,-1.018,-24.677,
49.550,0.554,-2.196,-20.071,
49.600,0.410,-3.069,-13.914,
49.650,0.236,-3.607,-7.078,
49.700,0.039,-3.782,-0.194,
49.750,-0.157,-3.607,6.012,
49.800,-0.332,-3.127,10.811,
49.850,-0.476,-2.458,13.866,
49.900,-0.580,-1.687,15.369,
49.950,-0.646,-0.887,15.805,
50.000,-0.668,-0.087,15.466,
50.050,-0.654,0.684,14.399,
50.100,-0.598,1.382,12.654,
50.150,-0.511,1.963,10.423,
50.200,-0.397,2.429,7.805,
50.250,-0.266,2.763,4.606,
50.300,-0.113,2.923,0.582,
50.350,0.035,2.851,-4.072,
50.400,0.179,2.516,-8.824,
50.450,0.297,1.949,-12.945,
50.500,0.380,1.178,-15.708,
50.550,0.419,0.305,-16.484,
50.600,0.410,-0.553,-15.126,
50.650,0.358,-1.265,-12.169,
50.700,0.275,-1.789,-8.387,
50.750,0.175,-2.109,-4.363,
50.800,0.057,-2.225,-0.339,
50.850,-0.057,-2.138,3.394,
50.900,-0.161,-1.862,6.593,
50.950,-0.249,-1.454,8.969,
51.000,-0.310,-0.931,10.278,
51.050,-0.345,-0.378,10.472,
51.100,-0.345,0.145,9.745,
51.150,-0.327,0.611,8.484,
51.200,-0.284,1.004,6.739,
51.250,-0.223,1.309,4.509,
51.300,-0.148,1.469,1.988,
51.350,-0.070,1.498,-0.533,
51.400,0.004,1.411,-2.860,
51.450,0.074,1.207,-4.945,
51.500,0.131,0.902,-6.545,
51.550,0.166,0.524,-7.418,
51.600,0.183,0.131,-7.418,
51.650,0.179,-0.247,-6.545,
51.700,0.157,-0.553,-4.994,
51.750,0.118,-0.756,-3.054,
51.800,0.079,-0.858,-1.115,
51.850,0.031,-0.858,0.630,
51.900,-0.013,-0.785,2.085,
51.950,-0.048,-0.640,3.200,
52.000,-0.079,-0.451,3.879,
52.050,-0.096,-0.233,3.975,
52.100,-0.100,-0.029,3.539,
52.150,-0.096,0.131,2.812,
52.200,-0.087,0.247,2.036,
52.250,-0.070,0.335,1.212,
52.300,-0.052,0.378,0.291,
52.350,-0.031,0.364,-0.630,
52.400,-0.013,0.305,-1.309,
52.450,0.000,0.218,-1.600,
52.500,0.009,0.131,-1.551,
52.550,0.013,0.058,-1.261,
52.600,0.013,0.000,-0.873,
52.650,0.013,-0.029,-0.533,
52.700,0.009,-0.044,-0.291,
52.750,0.009,-0.058,-0.145,
52.800,0.004,-0.058,1.735E-15,
52.850,0.000,-0.058,0.145,
52.900,0.000,-0.044,0.242,
52.950,-0.004,-0.029,0.291,
53.000,-0.004,-0.015,0.242,
53.050,-0.004,0.000,0.145,
53.100,-0.004,0.000,0.048,
53.150,-0.004,0.000,0.000,
53.200,-0.004,0.000,0.000,
53.250,-0.004,0.000,0.000,
53.300,-0.004,0.000,0.000,
53.350,-0.004,0.000,0.000,
53.400,-0.004,0.000,0.000,
53.450,-0.004,0.000,0.000,
53.500,-0.004,0.000,0.000,
53.550,-0.004,0.000,0.000,
53.600,-0.004,0.000,0.000,
53.650,-0.004,0.000,0.000,
53.700,-0.004,0.000,0.000,
53.750,-0.004,0.000,0.000,
53.800,-0.004,0.000,0.000,
53.850,-0.004,0.000,0.000,
53.900,-0.004,0.000,0.000,
53.950,-0.004,0.000,0.000,
54.000,-0.004,0.000,0.000,
54.050,-0.004,0.000,0.000,
54.100,-0.004,0.000,0.000,
54.150,-0.004,0.000,0.000,
54.200,-0.004,0.000,0.000,
54.250,-0.004,0.000,0.000,
54.300,-0.004,0.000,0.000,
54.350,-0.004,0.000,0.000,
54.400,-0.004,0.000,0.000,
54.450,-0.004,0.000,0.000,
54.500,-0.004,0.000,0.000,
54.550,-0.004,0.000,0.000,
54.600,-0.004,0.000,0.000,
54.650,-0.004,0.000,0.000,
54.700,-0.004,0.000,0.000,
54.750,-0.004,0.000,0.000,
54.800,-0.004,0.000,0.000,
54.850,-0.004,0.000,0.000,
54.900,-0.004,0.000,0.000,
54.950,-0.004,0.000,0.000,
55.000,-0.004,0.000,0.000,
55.050,-0.004,0.000,0.000,
55.100,-0.004,0.000,0.000,
55.150,-0.004,0.000,0.000,
55.200,-0.004,0.000,,
55.250,-0.004,0.000,,
55.300,-0.004,,,
