"Time (s) Run #6","Angle (rad) Run #6","Angular Velocity (rad/s) Run #6","Angular Acceleration (rad/s²) Run #6","State Run #6"
37.550,4.254,0.000,0.000,
37.600,4.254,0.000,0.000,
37.650,4.254,0.000,0.000,
37.700,4.254,0.000,0.000,
37.750,4.254,0.000,0.000,
37.800,4.254,0.000,0.000,
37.850,4.254,0.000,0.000,
37.900,4.254,0.000,0.000,
37.950,4.254,0.000,0.000,
38.000,4.254,0.000,0.000,
38.050,4.254,0.000,0.000,
38.100,4.254,0.000,0.000,
38.150,4.254,0.000,0.000,
38.200,4.254,0.000,0.000,
38.250,4.254,0.000,0.000,
38.300,4.254,0.000,0.000,
38.350,4.254,0.000,0.000,
38.400,4.254,0.000,,
38.450,4.254,0.000,,
38.500,4.254,,,
