"Time (s) Run #3","Angle (rad) Run #3","Angular Velocity (rad/s) Run #3","Angular Acceleration (rad/s²) Run #3","State Run #3"
818.500,1.924,0.320,-6.836,
818.550,1.929,2.220E-15,-5.527,
818.600,1.920,-0.247,-3.879,
818.650,1.902,-0.393,-2.085,
818.700,1.876,-0.451,-0.242,
818.750,1.854,-0.422,1.600,
818.759,,,,1.00
818.800,1.833,-0.291,3.491,
818.815,,,,0.00
818.850,1.820,-0.073,5.333,
818.900,1.824,0.247,7.078,
818.950,1.841,0.640,8.872,
819.000,1.885,1.120,10.860,
819.050,1.950,1.716,13.090,
819.100,2.051,2.429,15.320,
819.150,2.190,3.258,17.308,
819.200,2.374,4.174,18.762,
819.250,2.605,5.163,19.053,
819.300,2.889,6.152,17.114,
819.350,3.224,6.996,11.732,
819.400,3.600,7.476,2.327,
819.450,3.992,7.359,-10.520,
819.500,4.363,6.487,-24.871,
819.550,4.669,4.829,-37.864,
819.600,4.869,2.545,-46.639,
819.650,4.935,-0.058,-49.306,
819.700,4.861,-2.618,-45.427,
819.750,4.660,-4.800,-35.973,
819.800,4.359,-6.341,-23.077,
819.850,3.997,-7.127,-9.502,
819.900,3.622,-7.214,2.230,
819.950,3.259,-6.778,10.714,
820.000,2.932,-6.021,15.805,
820.044,,,,1.00
820.050,2.653,-5.105,18.181,
820.100,2.422,-4.145,18.762,
820.101,,,,0.00
820.150,2.238,-3.200,18.423,
820.200,2.103,-2.298,17.793,
820.250,2.011,-1.425,17.114,
820.300,1.959,-0.582,16.435,
820.350,1.955,0.218,15.853,
820.400,1.985,0.989,15.708,
820.450,2.051,1.760,16.144,
820.500,2.160,2.589,16.920,
820.550,2.308,3.462,17.550,
820.600,2.505,4.363,17.502,
820.650,2.745,5.251,16.193,
820.700,3.033,6.050,12.751,
820.750,3.355,6.632,6.351,
820.800,3.709,6.807,-3.248,
820.850,4.058,6.400,-15.126,
820.900,4.372,5.309,-27.247,
820.950,4.612,3.592,-37.040,
821.000,4.747,1.440,-42.276,
821.050,4.760,-0.844,-41.839,
821.100,4.656,-2.938,-35.925,
821.150,4.451,-4.581,-25.889,
821.200,4.176,-5.600,-13.817,
821.250,3.866,-5.949,-1.939,
821.300,3.560,-5.716,8.048,
821.346,,,,1.00
821.350,3.281,-5.047,15.466,
821.400,3.046,-4.087,20.459,
821.404,,,,0.00
821.450,2.867,-2.938,23.513,
821.500,2.749,-1.687,25.162,
821.550,2.697,-0.393,25.889,
821.600,2.710,0.916,26.083,
821.650,2.788,2.225,25.841,
821.700,2.932,3.520,24.774,
821.750,3.142,4.756,21.962,
821.800,3.412,5.818,16.193,
821.850,3.735,6.516,6.739,
821.900,4.084,6.618,-5.963,
821.950,4.424,5.978,-20.120,
822.000,4.708,4.567,-33.113,
822.050,4.904,2.531,-42.373,
822.100,4.974,0.131,-46.057,
822.150,4.917,-2.298,-43.633,
822.200,4.734,-4.422,-35.925,
822.250,4.455,-6.007,-24.919,
822.300,4.110,-6.938,-13.090,
822.350,3.739,-7.258,-2.570,
822.400,3.368,-7.098,5.284,
822.450,3.019,-6.618,9.939,
822.500,2.701,-5.992,11.490,
822.550,2.422,-5.381,10.617,
822.600,2.169,-4.887,8.436,
822.650,1.937,-4.538,5.963,
822.655,,,,1.00
822.700,1.719,-4.305,3.733,
822.712,,,,0.00
822.750,1.510,-4.174,1.794,
822.800,1.305,-4.131,0.097,
822.850,1.100,-4.174,-1.212,
822.900,0.890,-4.276,-1.891,
822.950,0.672,-4.392,-1.697,
823.000,0.449,-4.480,-0.485,
823.050,0.223,-4.480,1.794,
823.100,-0.004,-4.334,4.994,
823.150,-0.218,-4.000,8.727,
823.200,-0.410,-3.462,12.508,
823.250,-0.572,-2.734,15.708,
823.300,-0.689,-1.847,17.550,
823.350,-0.759,-0.902,17.405,
823.400,-0.777,-0.029,15.175,
823.450,-0.755,0.669,11.442,
823.500,-0.702,1.134,7.030,
823.550,-0.633,1.367,2.618,
823.600,-0.559,1.382,-1.357,
823.650,-0.489,1.207,-4.509,
823.700,-0.432,0.887,-6.448,
823.750,-0.397,0.509,-6.933,
823.800,-0.384,0.145,-5.963,
823.850,-0.384,-0.131,-3.879,
823.900,-0.401,-0.262,-1.164,
823.950,-0.419,-0.247,1.600,
823.957,,,,1.00
824.000,-0.428,-0.087,3.975,
824.014,,,,0.00
824.050,-0.432,0.175,5.721,
824.100,-0.415,0.509,6.690,
824.150,-0.380,0.873,6.933,
824.200,-0.327,1.222,6.448,
824.250,-0.257,1.542,5.188,
824.300,-0.170,1.774,3.151,
824.350,-0.074,1.876,0.582,
824.400,0.022,1.833,-2.182,
824.450,0.113,1.658,-5.042,
824.500,0.192,1.338,-7.902,
824.550,0.253,0.858,-10.472,
824.600,0.284,0.262,-12.460,
824.650,0.279,-0.407,-13.817,
824.700,0.244,-1.134,-14.593,
824.750,0.170,-1.891,-14.544,
824.800,0.052,-2.633,-13.235,
824.850,-0.096,-3.272,-10.327,
824.900,-0.279,-3.723,-5.624,
824.950,-0.480,-3.898,0.727,
825.000,-0.681,-3.694,8.145,
825.050,-0.864,-3.083,15.611,
825.100,-1.004,-2.094,21.817,
825.150,-1.082,-0.814,25.647,
825.200,-1.091,0.582,26.519,
825.250,-1.021,1.934,24.483,
825.252,,,,1.00
825.300,-0.890,3.113,20.168,
825.310,,,,0.00
825.350,-0.702,4.000,14.399,
825.400,-0.476,4.567,8.193,
825.450,-0.236,4.800,2.473,
825.500,0.013,4.771,-2.230,
825.550,0.249,4.538,-5.624,
825.600,0.471,4.160,-7.709,
825.650,0.668,3.723,-8.581,
825.700,0.842,3.272,-8.630,
825.750,0.995,2.851,-8.387,
825.800,1.126,2.443,-8.290,
825.850,1.239,2.036,-8.581,
825.900,1.331,1.600,-9.211,
825.950,1.401,1.120,-10.036,
826.000,1.444,0.596,-10.957,
826.050,1.462,0.029,-12.072,
826.100,1.449,-0.596,-13.478,
826.150,1.405,-1.309,-15.175,
826.200,1.322,-2.109,-16.968,
826.250,1.196,-3.011,-18.617,
826.300,1.025,-3.985,-19.683,
826.350,0.798,-5.018,-19.344,
826.400,0.524,-6.007,-16.532,
826.450,0.192,-6.792,-10.181,
826.500,-0.170,-7.170,1.139E-11,
826.545,,,,1.00
826.550,-0.545,-6.909,13.235,
826.600,-0.890,-5.890,27.440,
826.601,,,,0.00
826.650,-1.161,-4.102,39.706,
826.700,-1.322,-1.745,47.221,
826.750,-1.344,0.858,48.287,
826.800,-1.230,3.316,43.003,
826.850,-0.995,5.323,32.919,
826.900,-0.676,6.690,20.508,
826.950,-0.301,7.359,8.339,
827.000,0.083,7.432,-1.503,
827.050,0.454,7.083,-7.951,
827.100,0.798,6.516,-11.005,
827.150,1.108,5.890,-11.296,
827.200,1.383,5.323,-9.745,
827.250,1.636,4.887,-7.224,
827.300,1.868,4.596,-4.412,
827.350,2.090,4.451,-1.745,
827.400,2.308,4.436,0.582,
827.450,2.531,4.523,2.376,
827.500,2.758,4.698,3.345,
827.550,2.998,4.901,3.103,
827.600,3.251,5.061,1.357,
827.650,3.508,5.091,-1.891,
827.700,3.766,4.916,-6.448,
827.750,4.010,4.480,-11.781,
827.800,4.224,3.738,-16.920,
827.818,,,,1.00
827.850,4.394,2.734,-20.702,
827.875,,,,0.00
827.900,4.503,1.585,-22.204,
827.950,4.551,0.422,-21.089,
828.000,4.542,-0.611,-17.599,
828.050,4.481,-1.396,-12.460,
828.100,4.390,-1.876,-6.787,
828.150,4.285,-2.051,-1.551,
828.200,4.176,-1.993,2.715,
828.250,4.080,-1.745,5.818,
828.300,3.997,-1.367,7.660,
828.350,3.940,-0.931,8.048,
828.400,3.905,-0.509,6.981,
828.450,3.892,-0.189,4.800,
828.500,3.892,-0.015,2.182,
828.550,3.896,0.015,-0.194,
828.600,3.896,-0.058,-1.988,
828.650,3.892,-0.204,-3.200,
828.700,3.879,-0.393,-3.830,
828.750,3.853,-0.611,-3.782,
828.800,3.818,-0.800,-3.006,
828.850,3.770,-0.931,-1.551,
828.900,3.722,-0.974,0.388,
828.950,3.670,-0.902,2.618,
829.000,3.626,-0.713,4.897,
829.050,3.595,-0.407,6.981,
829.100,3.582,0.000,8.678,
829.106,,,,1.00
829.150,3.591,0.480,9.793,
829.164,,,,0.00
829.200,3.630,1.004,10.230,
829.250,3.691,1.527,9.890,
829.300,3.783,2.022,8.581,
829.350,3.896,2.429,6.109,
829.400,4.032,2.676,2.376,
829.450,4.171,2.705,-2.376,
829.500,4.311,2.458,-7.660,
829.550,4.429,1.934,-12.799,
829.600,4.512,1.149,-16.920,
829.650,4.551,0.175,-19.199,
829.700,4.533,-0.858,-19.150,
829.750,4.459,-1.818,-17.017,
829.800,4.346,-2.603,-13.526,
829.850,4.193,-3.185,-9.308,
829.900,4.019,-3.549,-4.848,
829.950,3.831,-3.665,-0.582,
830.000,3.643,-3.578,3.054,
830.050,3.469,-3.331,5.915,
830.100,3.307,-2.967,8.145,
830.150,3.168,-2.502,9.890,
830.200,3.054,-1.963,11.248,
830.250,2.971,-1.367,12.363,
830.300,2.915,-0.727,13.478,
830.350,2.897,-0.029,14.690,
830.398,,,,1.00
830.400,2.910,0.742,15.950,
830.450,2.967,1.571,17.065,
830.454,,,,0.00
830.500,3.067,2.458,17.793,
830.550,3.211,3.374,17.647,
830.600,3.403,4.276,15.756,
830.650,3.643,5.047,11.296,
830.700,3.918,5.512,3.927,
830.750,4.211,5.527,-5.915,
830.800,4.490,4.974,-16.968,
830.850,4.730,3.811,-27.295,
830.900,4.891,2.138,-34.713,
830.950,4.952,0.175,-37.767,
831.000,4.909,-1.804,-36.167,
831.050,4.765,-3.578,-30.543,
831.100,4.538,-4.960,-22.059,
831.150,4.250,-5.832,-12.266,
831.200,3.936,-6.167,-3.006,
831.250,3.617,-6.050,4.169,
831.300,3.320,-5.643,8.581,
831.350,3.050,-5.105,10.520,
831.400,2.810,-4.538,10.763,
831.450,2.596,-4.000,9.987,
831.500,2.413,-3.520,8.581,
831.550,2.247,-3.127,6.884,
831.600,2.103,-2.836,5.333,
831.650,1.968,-2.618,4.315,
831.697,,,,1.00
831.700,1.841,-2.429,3.830,
831.750,1.724,-2.240,3.588,
831.754,,,,0.00
831.800,1.619,-2.065,3.345,
831.850,1.518,-1.905,3.103,
831.900,1.427,-1.760,2.909,
831.950,1.344,-1.614,2.666,
832.000,1.265,-1.484,2.182,
832.050,1.196,-1.382,1.309,
832.100,1.130,-1.338,0.048,
832.150,1.065,-1.367,-1.600,
832.200,0.995,-1.484,-3.685,
832.250,0.921,-1.716,-6.206,
832.300,0.829,-2.094,-8.921,
832.350,0.716,-2.618,-11.442,
832.400,0.572,-3.258,-13.235,
832.450,0.393,-3.985,-13.672,
832.500,0.175,-4.698,-12.023,
832.550,-0.083,-5.280,-7.709,
832.600,-0.362,-5.571,-0.679,
832.650,-0.654,-5.425,8.533,
832.700,-0.925,-4.756,18.617,
832.750,-1.148,-3.534,27.731,
832.800,-1.296,-1.876,33.985,
832.850,-1.344,0.015,36.119,
832.900,-1.292,1.891,33.985,
832.950,-1.148,3.534,28.313,
832.986,,,,1.00
833.000,-0.925,4.800,20.314,
833.044,,,,0.00
833.050,-0.650,5.600,11.442,
833.100,-0.349,5.920,3.200,
833.150,-0.044,5.847,-3.151,
833.200,0.244,5.512,-6.981,
833.250,0.511,5.061,-8.387,
833.300,0.750,4.611,-7.951,
833.350,0.969,4.232,-6.448,
833.400,1.169,3.956,-4.412,
833.450,1.361,3.782,-2.085,
833.500,1.545,3.738,0.388,
833.550,1.728,3.825,2.763,
833.600,1.924,4.029,4.800,
833.650,2.129,4.320,6.497,
833.700,2.352,4.683,7.709,
833.750,2.596,5.120,7.999,
833.800,2.862,5.541,6.739,
833.850,3.155,5.861,3.442,
833.900,3.456,5.963,-1.988,
833.950,3.761,5.730,-9.308,
834.000,4.045,5.076,-17.550,
834.050,4.285,3.956,-25.065,
834.100,4.455,2.473,-30.010,
834.150,4.538,0.814,-31.028,
834.200,4.533,-0.785,-27.828,
834.250,4.451,-2.094,-21.186,
834.280,,,,1.00
834.300,4.307,-2.967,-12.557,
834.338,,,,0.00
834.350,4.136,-3.360,-3.394,
834.400,3.958,-3.287,5.236,
834.450,3.792,-2.793,12.411,
834.500,3.665,-1.963,17.356,
834.550,3.591,-0.960,19.780,
834.600,3.569,0.087,19.926,
834.650,3.600,1.091,18.132,
834.700,3.683,1.963,14.544,
834.750,3.805,2.603,9.357,
834.800,3.953,2.938,2.909,
834.850,4.110,2.923,-4.266,
834.900,4.259,2.516,-11.442,
834.950,4.376,1.745,-17.550,
835.000,4.442,0.684,-21.477,
835.050,4.451,-0.509,-22.592,
835.100,4.390,-1.673,-20.944,
835.150,4.276,-2.676,-17.114,
835.200,4.115,-3.432,-11.829,
835.250,3.923,-3.883,-5.915,
835.300,3.713,-4.014,-0.145,
835.350,3.512,-3.869,4.897,
835.400,3.320,-3.491,9.018,
835.450,3.155,-2.938,12.314,
835.500,3.024,-2.240,14.932,
835.550,2.928,-1.425,17.017,
835.581,,,,1.00
835.600,2.875,-0.524,18.617,
835.639,,,,0.00
835.650,2.875,0.451,19.829,
835.700,2.919,1.469,20.702,
835.750,3.019,2.531,21.041,
835.800,3.172,3.607,20.314,
835.850,3.382,4.625,17.599,
835.900,3.639,5.469,12.023,
835.950,3.940,5.949,3.200,
836.000,4.254,5.890,-8.242,
836.050,4.551,5.163,-20.605,
836.100,4.795,3.782,-31.561,
836.150,4.948,1.876,-38.931,
836.200,4.992,-0.291,-41.403,
836.250,4.917,-2.443,-38.737,
836.300,4.739,-4.320,-31.658,
836.350,4.468,-5.716,-21.671,
836.400,4.145,-6.516,-10.908,
836.450,3.796,-6.749,-1.454,
836.500,3.456,-6.560,5.381,
836.550,3.133,-6.109,9.308,
836.600,2.841,-5.541,10.617,
836.650,2.579,-4.974,9.890,
836.700,2.347,-4.509,7.854,
836.750,2.134,-4.174,5.284,
836.800,1.933,-3.985,2.715,
836.850,1.741,-3.912,0.339,
836.888,,,,1.00
836.900,1.545,-3.956,-1.697,
836.946,,,,0.00
836.950,1.348,-4.102,-3.248,
837.000,1.139,-4.305,-4.121,
837.050,0.916,-4.538,-4.266,
837.100,0.685,-4.756,-3.491,
837.150,0.441,-4.931,-1.357,
837.200,0.188,-4.960,2.376,
837.250,-0.065,-4.741,7.369,
837.300,-0.297,-4.232,12.799,
837.350,-0.497,-3.447,17.744,
837.400,-0.650,-2.414,21.186,
837.450,-0.746,-1.236,22.156,
837.500,-0.772,-0.087,20.265,
837.550,-0.746,0.873,15.999,
837.600,-0.676,1.556,10.278,
837.650,-0.580,1.920,4.024,
837.700,-0.471,1.949,-1.939,
837.750,-0.375,1.687,-6.836,
837.800,-0.297,1.207,-10.181,
837.850,-0.249,0.611,-11.829,
837.900,-0.236,-0.029,-11.781,
837.950,-0.253,-0.625,-10.084,
838.000,-0.301,-1.091,-6.933,
838.050,-0.371,-1.353,-2.860,
838.100,-0.445,-1.382,1.454,
838.150,-0.515,-1.193,5.527,
838.177,,,,1.00
838.200,-0.572,-0.814,9.066,
838.233,,,,0.00
838.250,-0.602,-0.262,11.684,
838.300,-0.602,0.407,12.945,
838.350,-0.563,1.091,12.654,
838.400,-0.489,1.716,11.054,
838.450,-0.388,2.225,8.436,
838.500,-0.262,2.589,4.994,
838.550,-0.122,2.749,1.115,
838.600,0.022,2.691,-2.715,
838.650,0.153,2.458,-6.206,
838.700,0.271,2.065,-9.405,
838.750,0.367,1.513,-12.217,
838.800,0.428,0.814,-14.350,
838.850,0.449,0.044,-15.708,
838.900,0.432,-0.771,-16.532,
838.950,0.375,-1.614,-16.968,
839.000,0.271,-2.487,-16.678,
839.050,0.127,-3.331,-14.981,
839.100,-0.065,-4.058,-11.199,
839.150,-0.288,-4.538,-5.091,
839.200,-0.532,-4.640,3.103,
839.250,-0.768,-4.276,12.411,
839.300,-0.977,-3.389,21.283,
839.350,-1.126,-2.065,27.974,
839.400,-1.191,-0.465,31.319,
839.450,-1.174,1.193,31.077,
839.466,,,,1.00
839.500,-1.069,2.749,27.586,
839.523,,,,0.00
839.550,-0.890,4.043,21.574,
839.600,-0.650,4.960,14.108,
839.650,-0.380,5.454,6.545,
839.700,-0.092,5.571,0.048,
839.750,0.188,5.396,-4.654,
839.800,0.454,5.032,-7.369,
839.850,0.694,4.596,-8.290,
839.900,0.912,4.160,-7.951,
839.950,1.108,3.782,-6.981,
840.000,1.287,3.462,-5.818,
840.050,1.453,3.200,-4.654,
840.100,1.606,2.996,-3.491,
840.150,1.750,2.851,-2.376,
840.200,1.889,2.763,-1.357,
840.250,2.025,2.720,-0.436,
840.300,2.160,2.720,0.436,
840.350,2.295,2.763,1.357,
840.400,2.435,2.851,2.376,
840.450,2.579,2.996,3.442,
840.500,2.731,3.200,4.412,
840.550,2.897,3.447,5.042,
840.600,3.076,3.723,5.139,
840.650,3.268,3.985,4.509,
840.700,3.478,4.203,2.909,
840.750,3.691,4.320,0.145,
840.766,,,,1.00
840.800,3.914,4.262,-3.879,
840.824,,,,0.00
840.850,4.128,3.971,-8.775,
840.900,4.320,3.389,-13.769,
840.950,4.477,2.560,-17.890,
841.000,4.581,1.542,-20.265,
841.050,4.634,0.451,-20.411,
841.100,4.625,-0.582,-18.326,
841.150,4.568,-1.440,-14.641,
841.200,4.472,-2.065,-10.230,
841.250,4.355,-2.458,-5.818,
841.300,4.219,-2.633,-1.794,
841.350,4.084,-2.618,1.600,
841.400,3.953,-2.443,4.169,
841.450,3.835,-2.167,5.818,
841.500,3.735,-1.833,6.642,
841.550,3.652,-1.484,6.836,
841.600,3.587,-1.134,6.545,
841.650,3.539,-0.814,5.963,
841.700,3.508,-0.538,5.284,
841.750,3.486,-0.291,4.654,
841.800,3.478,-0.073,4.072,
841.850,3.482,0.116,3.636,
841.900,3.491,0.276,3.636,
841.950,3.508,0.451,4.266,
842.000,3.534,0.684,5.381,
842.050,3.574,0.989,6.497,
842.059,,,,1.00
842.100,3.630,1.353,7.078,
842.116,,,,0.00
842.150,3.709,1.731,6.884,
842.200,3.805,2.065,5.866,
842.250,3.918,2.342,3.975,
842.300,4.040,2.502,1.115,
842.350,4.176,2.487,-2.715,
842.400,4.298,2.254,-7.030,
842.450,4.407,1.774,-11.151,
842.500,4.485,1.105,-14.399,
842.550,4.520,0.291,-16.241,
842.600,4.516,-0.582,-16.435,
842.650,4.464,-1.411,-14.932,
842.700,4.368,-2.123,-12.169,
842.750,4.246,-2.647,-8.775,
842.800,4.097,-2.996,-5.236,
842.850,3.940,-3.171,-1.842,
842.900,3.774,-3.171,1.309,
842.950,3.617,-3.025,4.024,
843.000,3.469,-2.749,6.206,
843.050,3.338,-2.385,7.951,
843.100,3.229,-1.949,9.405,
843.150,3.142,-1.440,10.666,
843.200,3.081,-0.873,11.684,
843.250,3.054,-0.262,12.508,
843.300,3.054,0.378,13.332,
843.350,3.089,1.062,14.254,
843.355,,,,1.00
843.400,3.159,1.804,15.078,
843.412,,,,0.00
843.450,3.268,2.589,15.320,
843.500,3.416,3.374,14.350,
843.550,3.608,4.087,11.539,
843.600,3.831,4.611,6.448,
843.650,4.080,4.814,-0.921,
843.700,4.328,4.581,-9.842,
843.750,4.555,3.840,-18.908,
843.800,4.730,2.633,-26.422,
843.850,4.830,1.091,-30.931,
843.900,4.843,-0.596,-31.707,
843.950,4.769,-2.211,-28.798,
844.000,4.612,-3.578,-22.980,
844.050,4.398,-4.567,-15.514,
844.100,4.141,-5.134,-7.709,
844.150,3.870,-5.309,-0.679,
844.200,3.600,-5.149,4.848,
844.250,3.347,-4.756,8.533,
844.300,3.120,-4.232,10.423,
844.350,2.923,-3.665,11.005,
844.400,2.753,-3.113,10.908,
844.450,2.614,-2.574,10.617,
844.500,2.496,-2.051,10.423,
844.550,2.409,-1.542,10.520,
844.600,2.343,-1.018,11.151,
844.650,2.304,-0.451,12.363,
844.651,,,,1.00
844.700,2.295,0.204,13.963,
844.709,,,,0.00
844.750,2.321,0.945,15.756,
844.800,2.387,1.774,17.744,
844.850,2.496,2.705,19.974,
844.900,2.653,3.767,21.962,
844.950,2.867,4.945,22.544,
845.000,3.146,6.123,20.168,
845.050,3.486,7.112,13.575,
845.100,3.870,7.650,2.473,
845.150,4.276,7.490,-12.169,
845.200,4.651,6.487,-28.022,
845.250,4.952,4.625,-41.936,
845.300,5.140,2.109,-50.857,
845.350,5.175,-0.713,-52.942,
845.400,5.061,-3.432,-48.190,
845.450,4.817,-5.716,-38.058,
845.500,4.468,-7.345,-24.871,
845.550,4.054,-8.218,-11.393,
845.600,3.622,-8.392,-0.339,
845.650,3.198,-8.087,6.497,
845.700,2.806,-7.578,8.775,
845.750,2.443,-7.083,7.369,
845.800,2.103,-6.763,3.636,
845.850,1.776,-6.690,-1.018,
845.900,1.444,-6.880,-5.188,
845.950,1.095,-7.272,-7.515,
845.958,,,,1.00
846.000,0.720,-7.738,-6.642,
846.015,,,,0.00
846.050,0.319,-8.087,-1.551,
846.100,-0.100,-8.058,7.854,
846.150,-0.511,-7.418,20.362,
846.200,-0.868,-6.050,33.452,
846.250,-1.139,-3.985,43.973,
846.300,-1.287,-1.454,49.160,
846.350,-1.287,1.178,47.706,
846.400,-1.156,3.534,40.191,
846.450,-0.916,5.338,28.410,
846.500,-0.598,6.443,14.690,
846.550,-0.244,6.792,1.454,
846.600,0.105,6.487,-9.211,
846.650,0.419,5.730,-16.290,
846.700,0.685,4.741,-20.168,
846.750,0.894,3.651,-21.914,
846.800,1.052,2.516,-22.447,
846.850,1.148,1.382,-22.253,
846.900,1.187,0.276,-21.671,
846.950,1.174,-0.785,-21.041,
847.000,1.108,-1.818,-20.556,
847.050,0.990,-2.836,-20.071,
847.100,0.825,-3.840,-19.102,
847.150,0.607,-4.785,-16.872,
847.200,0.340,-5.600,-12.411,
847.250,0.039,-6.138,-4.994,
847.262,,,,1.00
847.300,-0.288,-6.210,5.381,
847.319,,,,0.00
847.350,-0.607,-5.672,17.502,
847.400,-0.877,-4.451,29.137,
847.450,-1.073,-2.647,37.767,
847.500,-1.156,-0.495,41.403,
847.550,-1.121,1.702,39.415,
847.600,-0.977,3.622,32.579,
847.650,-0.742,5.061,22.592,
847.700,-0.449,5.920,11.490,
847.750,-0.131,6.181,1.115,
847.800,0.188,5.949,-7.175,
847.850,0.476,5.367,-12.751,
847.900,0.729,4.581,-15.853,
847.950,0.938,3.723,-17.211,
848.000,1.100,2.836,-17.696,
848.050,1.222,1.949,-17.938,
848.100,1.296,1.047,-18.084,
848.150,1.326,0.131,-18.181,
848.200,1.309,-0.771,-18.374,
848.250,1.248,-1.687,-18.908,
848.300,1.143,-2.647,-19.683,
848.350,0.986,-3.665,-20.023,
848.400,0.777,-4.698,-19.053,
848.450,0.515,-5.643,-15.853,
848.500,0.205,-6.385,-9.648,
848.550,-0.135,-6.734,-0.097,
848.561,,,,1.00
848.600,-0.489,-6.501,12.217,
848.618,,,,0.00
848.650,-0.812,-5.556,25.404,
848.700,-1.069,-3.898,36.749,
848.750,-1.222,-1.716,43.633,
848.800,-1.248,0.684,44.603,
848.850,-1.148,2.953,39.852,
848.900,-0.938,4.814,30.737,
848.950,-0.646,6.109,19.247,
849.000,-0.305,6.749,7.563,
849.050,0.052,6.792,-2.327,
849.100,0.388,6.400,-9.163,
849.150,0.698,5.760,-12.848,
849.200,0.969,5.032,-14.108,
849.250,1.200,4.305,-13.914,
849.300,1.396,3.622,-12.993,
849.350,1.562,2.996,-11.732,
849.400,1.693,2.443,-10.375,
849.450,1.802,1.963,-9.163,
849.500,1.889,1.542,-8.193,
849.550,1.955,1.149,-7.272,
849.600,2.003,0.800,-6.109,
849.650,2.033,0.524,-4.606,
849.700,2.051,0.335,-2.860,
849.750,2.064,0.233,-0.921,
849.800,2.073,0.233,1.309,
849.850,2.081,0.349,3.927,
849.858,,,,1.00
849.900,2.103,0.611,6.884,
849.916,,,,0.00
849.950,2.138,1.033,10.036,
850.000,2.199,1.614,13.235,
850.050,2.295,2.356,16.435,
850.100,2.430,3.258,19.490,
850.150,2.614,4.320,21.720,
850.200,2.858,5.498,21.914,
850.250,3.163,6.632,18.665,
850.300,3.530,7.519,10.957,
850.350,3.931,7.898,-1.261,
850.400,4.346,7.519,-16.726,
850.450,4.717,6.254,-32.725,
850.500,5.000,4.145,-45.912,
850.550,5.153,1.454,-53.378,
850.600,5.153,-1.454,-53.669,
850.650,5.000,-4.160,-47.124,
850.700,4.717,-6.341,-35.488,
850.750,4.342,-7.796,-21.477,
850.800,3.910,-8.465,-8.096,
850.850,3.469,-8.479,2.036,
850.900,3.050,-8.087,7.515,
850.950,2.657,-7.563,8.533,
851.000,2.295,-7.127,6.303,
851.050,1.955,-6.880,2.327,
851.100,1.614,-6.880,-1.988,
851.150,1.274,-7.112,-5.333,
851.157,,,,1.00
851.200,0.912,-7.490,-6.303,
851.214,,,,0.00
851.250,0.524,-7.869,-3.636,
851.300,0.118,-8.014,3.297,
851.350,-0.292,-7.679,14.011,
851.400,-0.676,-6.690,26.616,
851.450,-0.986,-4.989,38.252,
851.500,-1.196,-2.720,45.960,
851.550,-1.270,-0.175,47.657,
851.600,-1.209,2.283,42.906,
851.650,-1.025,4.305,32.870,
851.700,-0.755,5.672,19.877,
851.750,-0.432,6.298,6.497,
851.800,-0.100,6.254,-5.236,
851.850,0.209,5.672,-14.157,
851.900,0.480,4.727,-20.071,
851.950,0.689,3.578,-23.368,
852.000,0.838,2.327,-24.774,
852.050,0.925,1.062,-24.968,
852.100,0.942,-0.189,-24.483,
852.150,0.903,-1.396,-23.707,
852.200,0.803,-2.560,-22.641,
852.250,0.646,-3.680,-20.895,
852.300,0.432,-4.698,-17.599,
852.350,0.170,-5.527,-11.829,
852.400,-0.131,-5.992,-3.054,
852.446,,,,1.00
852.450,-0.449,-5.934,8.290,
852.500,-0.746,-5.207,20.653,
852.503,,,,0.00
852.550,-0.995,-3.825,31.755,
852.600,-1.148,-1.905,39.173,
852.650,-1.196,0.291,41.355,
852.700,-1.117,2.429,38.058,
852.750,-0.938,4.247,30.398,
852.800,-0.676,5.556,20.168,
852.850,-0.362,6.283,9.357,
852.900,-0.026,6.443,-0.145,
852.950,0.297,6.167,-7.127,
853.000,0.598,5.629,-11.345,
853.050,0.864,4.960,-13.332,
853.100,1.095,4.247,-13.817,
853.150,1.287,3.549,-13.429,
853.200,1.449,2.894,-12.654,
853.250,1.575,2.283,-11.829,
853.300,1.676,1.716,-11.151,
853.350,1.745,1.178,-10.617,
853.400,1.793,0.654,-10.084,
853.450,1.811,0.160,-9.357,
853.500,1.806,-0.291,-8.436,
853.550,1.780,-0.684,-7.515,
853.600,1.737,-1.033,-6.739,
853.650,1.676,-1.353,-6.109,
853.700,1.601,-1.644,-5.478,
853.748,,,,1.00
853.750,1.510,-1.905,-4.800,
853.800,1.409,-2.123,-4.218,
853.806,,,,0.00
853.850,1.296,-2.313,-3.830,
853.900,1.178,-2.502,-3.636,
853.950,1.047,-2.676,-3.491,
854.000,0.908,-2.851,-3.345,
854.050,0.764,-3.011,-3.200,
854.100,0.607,-3.171,-2.909,
854.150,0.445,-3.316,-2.327,
854.200,0.275,-3.418,-1.309,
854.250,0.100,-3.462,0.194,
854.300,-0.074,-3.418,2.279,
854.350,-0.244,-3.258,4.945,
854.400,-0.406,-2.938,7.805,
854.450,-0.545,-2.458,10.278,
854.500,-0.654,-1.876,11.926,
854.550,-0.733,-1.236,12.557,
854.600,-0.781,-0.582,12.072,
854.650,-0.790,0.015,10.472,
854.700,-0.772,0.495,8.048,
854.750,-0.737,0.829,5.284,
854.800,-0.685,1.018,2.666,
854.850,-0.628,1.076,0.630,
854.900,-0.576,1.047,-0.582,
854.950,-0.524,0.989,-1.067,
